name	label	sub_class	dynamic_state	cyclic_uid	age	world_width	world_height	lat_dist	long_dist	vert_dist	rel_vel_x	rel_acc_x	rel_vel_z	rel_acc_z	abs_vel_x	abs_acc_x	abs_vel_z	abs_acc_z	POS_LEFT_x	POS_LEFT_z	POS_CENTER_x	POS_CENTER_z	POS_RIGHT_x	POS_RIGHT_z	POS_DISTANT_x	POS_DISTANT_z	lane_association	conf	is_cipv	uid	eba_bitmask	vacc_quality	x_center	y_center	d3_separation	width	height	sf_confirmed	class_right_id	class_left_id	score	is_occluded	x_l	y_lt	y_lb	x_s	y_st	y_sb	x_r	y_rt	y_rb	matching_radar_cluster_top_left_x	matching_radar_cluster_top_left_z	matching_radar_cluster_width	matching_radar_cluster_height	matching_radar_cluster_is_static	matching_radar_cluster_center_x	matching_radar_cluster_center_z	update_type	reaction_profile	tracked_vel_x	tracked_vel_z	rc_raw_meas_x	rc_raw_meas_z	rc_tracked_pos_x	rc_tracked_pos_z	rc_tracked_vel_x	rc_tracked_vel_z	rc_tracked_acc_x	rc_tracked_acc_z	fd_raw_meas_x	fd_raw_meas_z	fd_tracked_pos_x	fd_tracked_pos_z	fd_tracked_vel_x	fd_tracked_vel_z	fd_tracked_acc_x	fd_tracked_acc_z	rc_weight_pos	rc_weight_kinematics	of_ittc_z	of_rel_vel_z	width_est	orientation	sf_orientation	cametra_origin	debug_field_0	debug_field_1	debug_field_2	
1687017848200096	2	1	0	10	16	1.87	1.69	-7.34	136.76	0.34	-5.35	-0.05	-3.12	0.41	0.31	-0.05	10.55	-0.24	-8.54	136.78	-6.68	136.76	-6.62	141.22	-8.49	141.24	0	0.000000	0	100	0x8A0	0	1806.88	960.12	1818.57	31.05	24.70	1	1	0	99.806580	1	1791.353027	947.770874	972.463745	1818.573975	947.769226	972.466187	1822.407349	948.092468	972.009094	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.31	-2.82	-9.99	182.62	-9.99	182.62	0.31	-2.82	-0.05	0.41	-7.35	134.50	-7.34	136.76	0.31	-2.82	-0.05	0.41	0.000000	0.000000	0.000000	0.000000	1	3.153571	0.024760	0	0.000000	0.000000	0.000000	
1687017848200096	2	1	1	2	32	1.89	1.70	3.43	157.44	1.08	-4.49	-0.08	-10.56	3.19	2.02	-0.08	2.67	2.54	2.41	157.47	4.44	157.45	4.48	161.72	2.46	161.75	0	0.000000	0	86	0x19A0	100	1959.31	950.42	1946.59	25.89	21.56	1	2	2	48.657547	1	1946.358276	940.127502	961.120728	1946.594971	939.642029	961.205505	1972.252808	939.639465	961.205994	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	2.02	-10.70	17.44	750.61	17.44	750.61	2.02	-10.70	-0.08	3.19	3.20	137.68	3.43	157.44	2.02	-10.70	-0.08	3.19	0.000000	0.000000	-0.014531	-21.219513	0	0.006253	0.019817	0	0.000000	0.000000	0.000000	
1687017848200096	2	1	0	6	48	1.86	1.89	-6.58	165.59	0.26	-6.55	-0.26	15.48	6.48	0.30	-0.26	29.13	5.82	-7.91	165.63	-6.06	165.59	-5.98	169.90	-7.83	169.93	0	0.000000	0	83	0x8A0	0	1833.21	959.51	1842.97	25.14	22.83	1	1	0	99.734512	0	1820.639893	948.092590	970.918945	1842.973267	948.090454	970.921753	1845.784180	948.341431	970.594482	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.30	15.75	-8.53	204.55	-8.53	204.55	0.30	15.75	-0.26	6.48	-6.31	151.41	-6.58	165.59	0.30	15.75	-0.26	6.48	0.000000	0.000000	0.000000	0.000000	0	-3.122566	0.037500	0	0.000000	0.000000	0.000000	
1687017848200096	2	1	1	1	15	1.86	1.37	-1.90	177.59	1.12	-6.23	-0.00	-17.75	0.39	1.12	-0.00	-4.30	-0.26	-2.97	177.58	-1.11	177.59	-1.12	181.86	-2.98	181.86	0	0.000000	0	101	0x31A0	0	1893.19	952.72	1903.56	21.06	15.37	1	1	0	99.891617	0	1882.659546	945.030457	960.404114	1903.564697	945.030884	960.404114	1903.723389	945.335938	960.347534	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.12	-17.67	-11.84	1103.13	-11.84	1103.13	1.14	-18.90	0.00	0.38	-1.93	179.82	-1.90	177.59	1.12	-17.67	-0.00	0.39	0.000000	0.000000	0.000000	0.000000	0	-3.144444	0.040799	0	0.000000	0.000000	0.000000	
1687017848200096	2	1	0	12	27	1.51	1.80	-6.10	190.00	0.65	-8.40	0.06	32.44	0.74	-0.54	0.06	46.07	0.08	-7.47	190.09	-5.68	190.02	-5.51	194.29	-7.30	194.37	0	0.000000	0	91	0x1CA0	0	1848.53	955.64	1856.38	21.80	18.95	1	1	0	80.776413	0	1837.629150	946.172607	965.115845	1856.383423	946.168152	965.118469	1859.433838	946.428467	964.961914	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	-0.54	32.69	-12.73	388.29	-12.73	388.29	-0.54	32.69	0.06	0.74	-6.97	212.54	-6.10	190.00	-0.54	32.69	0.06	0.74	0.000000	0.000000	0.000000	0.000000	0	-3.160253	-0.030037	0	0.000000	0.000000	0.000000	
1687017848200096	2	1	0	3	31	1.74	1.85	-0.89	235.71	1.54	-9.42	0.22	13.42	0.07	0.33	0.22	26.82	-0.59	-1.84	239.90	-1.77	235.71	-0.03	235.74	-0.10	239.93	0	0.000000	0	87	0x2180	100	1908.20	948.38	1900.98	15.06	15.68	1	0	0	99.762421	0	1900.670532	940.845032	956.247925	1900.980591	940.540466	956.216858	1915.727173	940.542603	956.217041	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.33	13.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.90	236.14	-0.89	235.71	0.33	13.45	0.22	0.07	0.000000	0.000000	0.000000	0.000000	0	-0.016433	-0.000137	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	1	11	21	1.80	1.31	22.91	77.43	1.70	-2.14	0.05	-14.81	0.65	0.97	0.05	-2.41	-0.10	20.43	79.20	20.12	77.43	24.35	76.69	24.65	78.46	0	0.000000	0	96	0x1D80	100	2490.13	931.71	2434.55	118.76	33.65	1	1	1	82.218910	1	2430.752930	915.842468	948.743408	2434.546387	914.879700	948.532043	2549.508789	914.464539	948.440857	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	0.97	-15.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.62	78.62	22.91	77.43	0.97	-15.73	0.05	0.65	0.000000	0.000000	0.000000	0.000000	1	1.743759	1.664273	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	2	5	24	1.40	1.48	-11.14	80.26	0.54	2.63	0.13	-27.73	1.00	5.85	0.13	-13.96	0.25	-12.56	81.71	-9.56	80.26	-8.95	81.52	-11.95	82.97	0	0.000000	0	92	0x1EA1	0	1653.12	959.28	1678.41	87.65	36.74	1	0	1	92.379883	1	1609.290771	941.216064	977.307129	1678.408325	940.912476	977.656372	1696.941528	941.175842	977.353394	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	5.85	-27.28	-17.79	135.02	-17.79	135.02	5.85	-27.28	0.13	1.00	-11.84	89.89	-11.14	80.26	5.85	-27.28	0.13	1.00	0.000000	0.000000	0.000000	0.000000	1	2.021126	-0.781831	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	5	13	5	1.81	1.47	36.90	85.20	2.21	9.04	-0.00	1.54	0.34	12.45	-0.00	13.38	-0.41	35.16	87.01	35.28	85.20	39.59	85.50	39.47	87.30	0	0.000000	0	108	0x1B80	100	2781.21	920.22	2742.34	117.60	34.48	1	1	2	81.844673	1	2722.413086	904.116089	937.886108	2742.340088	902.976624	937.460754	2840.014893	903.165405	937.531250	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	12.45	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.12	83.30	36.90	85.20	12.45	0.06	-0.00	0.34	0.000000	0.000000	0.000000	0.000000	1	1.502790	1.414298	0	0.000000	0.000000	0.000000	
1687017848299839	0	3	1	14	4	0.83	1.89	-2.18	90.58	0.54	-3.39	-0.00	-13.69	0.31	0.25	-0.00	-0.28	-0.44	-2.60	90.58	-1.77	90.58	-1.77	90.59	-2.60	90.59	0	0.000000	0	109	0x20	100	1867.82	954.67	1876.94	18.26	41.60	1	-1	-1	98.658463	1	1858.692627	933.871216	975.470093	1876.944336	933.871216	975.470093	1876.948608	933.873840	975.468201	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.25	-13.60	-3.67	151.92	-3.67	151.92	0.25	-13.60	-0.00	0.31	-1.97	81.55	-2.18	90.58	0.25	-13.60	-0.00	0.31	0.000000	0.000000	0.000000	0.000000	0	-0.003074	0.000000	1	0.000000	0.000000	0.000000	
1687017848299839	2	1	2	0	38	1.81	1.58	-2.43	94.81	0.74	-1.53	-0.03	-25.90	0.20	2.28	-0.03	-12.48	-0.55	-3.14	94.80	-1.33	94.81	-1.37	99.08	-3.18	99.06	0	0.000000	0	85	0x34A1	0	1869.17	953.76	1887.94	38.51	33.30	1	1	0	97.462875	1	1849.908325	937.109680	970.416321	1887.942627	937.113037	970.414368	1888.422974	938.012085	969.879883	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	2.28	-25.80	-5.43	212.94	-5.43	212.94	2.28	-25.80	-0.03	0.20	-2.16	84.81	-2.43	94.81	2.28	-25.80	-0.03	0.20	0.000000	0.000000	-0.016318	-26.869810	0	-3.150060	0.039520	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	9	9	1.74	1.57	35.11	100.69	2.21	2.03	-0.00	1.60	0.41	6.07	-0.00	13.51	-0.34	33.36	102.42	33.27	100.69	37.42	100.47	37.51	102.21	0	0.000000	0	106	0x1B80	100	2612.62	924.91	2575.40	93.21	31.18	1	1	2	79.881531	1	2566.014160	910.142456	940.798279	2575.404541	909.317566	940.501770	2659.226807	909.211609	940.463684	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	6.07	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.70	119.45	35.11	100.69	6.07	0.19	-0.00	0.41	0.000000	0.000000	0.000000	0.000000	0	1.623475	1.700065	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	2	7	19	1.69	1.86	101.55	106.15	3.74	-6.65	-0.00	-20.66	0.44	-2.39	-0.00	-11.42	-0.31	100.08	107.79	99.66	106.15	103.58	105.16	104.00	106.80	0	0.000000	0	98	0x1B81	0	3825.24	895.15	3789.65	112.85	35.04	1	1	0	85.752960	1	3768.818848	878.849243	913.355286	3789.645996	877.626587	912.665649	3881.665283	876.869385	912.238525	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	-2.39	-24.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	101.55	106.15	95.39	99.72	-2.39	-24.74	-0.00	0.44	0.000000	0.000000	0.000000	0.000000	1	-1.330495	1.818423	0	0.000000	0.000000	0.000000	
1687017848299839	0	3	1	4	4	0.95	1.68	-20.53	110.26	0.28	-4.47	-0.00	-14.31	0.31	-0.04	-0.00	-0.17	-0.44	-21.65	110.26	-20.69	110.26	-20.69	110.27	-21.65	110.27	0	0.000000	0	110	0x400000	100	1532.89	961.74	1541.50	17.30	30.37	1	-1	-1	83.615356	0	1524.237793	946.557251	976.922241	1541.503418	946.557251	976.922241	1541.537354	946.558289	976.920532	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	-0.04	-13.49	-26.93	140.26	-26.93	140.26	-0.04	-13.49	-0.00	0.31	-21.45	111.72	-20.53	110.26	-0.04	-13.49	-0.00	0.31	0.000000	0.000000	0.000000	0.000000	0	-0.007178	0.000000	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	8	21	1.98	1.97	86.64	112.62	3.46	5.08	-0.01	1.78	0.50	9.60	-0.01	11.63	-0.25	85.12	114.59	85.13	112.62	89.85	112.65	89.84	114.63	0	0.000000	0	94	0x1D80	100	3452.97	902.89	3424.55	109.40	34.82	1	1	2	84.025902	0	3398.263672	886.729004	920.951111	3424.554688	885.478821	920.301208	3507.666992	885.503906	920.314270	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	9.60	-1.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	75.78	98.39	86.64	112.62	9.60	-1.69	-0.01	0.50	0.000000	0.000000	0.000000	0.000000	1	1.562534	1.461173	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	10	17	1.91	1.79	-8.09	139.38	0.46	-5.48	-0.08	-0.56	0.58	0.11	-0.08	13.09	-0.17	-9.18	139.42	-7.26	139.38	-7.18	143.95	-9.10	143.99	0	0.000000	0	100	0x8A0	0	1800.54	957.61	1812.01	31.76	25.61	1	1	0	99.892563	1	1784.662231	944.808289	970.407837	1812.013306	944.805176	970.410828	1816.421875	945.224121	970.016663	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.11	-0.24	-12.37	213.85	-12.37	213.85	0.11	-0.24	-0.08	0.58	-8.41	145.42	-8.09	139.38	0.11	-0.24	-0.08	0.58	0.000000	0.000000	0.000000	0.000000	1	3.159054	0.076120	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	6	49	1.85	1.85	-7.12	163.07	0.49	-6.22	-0.26	13.56	5.92	0.32	-0.26	27.17	5.17	-8.52	163.10	-6.67	163.07	-6.60	167.37	-8.45	167.40	0	0.000000	0	83	0x8A0	0	1824.54	956.88	1834.37	25.53	22.68	1	1	0	99.789658	0	1811.776489	945.548035	968.219482	1834.373047	945.545776	968.221436	1837.302002	945.865723	967.958801	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.32	13.85	-11.84	258.81	-11.84	258.81	0.32	13.85	-0.26	5.92	-6.97	152.45	-7.12	163.07	0.32	13.85	-0.26	5.92	0.000000	0.000000	0.000000	0.000000	0	-3.125371	0.023101	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	1	1	16	1.86	1.36	-2.54	177.84	1.34	-5.98	-0.01	-16.09	0.50	1.15	-0.01	-2.67	-0.25	-3.71	177.83	-1.85	177.84	-1.88	182.12	-3.74	182.10	0	0.000000	0	101	0x31A0	0	1884.88	950.22	1895.23	21.05	15.29	1	1	0	98.141785	0	1874.352783	942.571594	957.858032	1895.229858	942.572632	957.858032	1895.404175	942.935059	957.861328	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	1.15	-15.99	-11.84	1103.13	-16.14	1101.19	1.22	-18.85	-0.00	0.48	-2.59	180.86	-2.54	177.84	1.15	-15.99	-0.01	0.50	0.000000	0.000000	0.000000	0.000000	0	-3.148281	-0.010320	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	12	28	1.51	1.80	-7.05	193.24	0.65	-8.54	0.04	32.49	0.83	-0.79	0.04	46.09	0.08	-8.42	193.32	-6.63	193.26	-6.48	197.54	-8.26	197.60	0	0.000000	0	91	0x3CA0	0	1839.85	955.68	1847.56	21.46	18.63	1	1	0	94.600121	0	1829.116699	946.370361	964.996826	1847.559326	946.366577	964.999146	1850.578003	946.618347	964.847595	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	-0.79	32.77	-20.60	551.78	-20.60	551.78	-0.79	32.77	0.04	0.83	-6.84	183.32	-7.05	193.24	-0.79	32.77	0.04	0.83	0.000000	0.000000	0.000000	0.000000	0	-3.164256	-0.033558	0	0.000000	0.000000	0.000000	
1687017848299839	2	1	5	2	3	1.79	1.99	1.74	199.36	1.70	-7.98	-0.00	-1.94	0.22	0.02	-0.00	11.31	-0.53	0.93	203.63	1.03	199.36	2.82	199.40	2.72	203.68	0	0.000000	0	112	0x2180	100	1934.65	944.40	1926.31	19.15	19.88	1	2	1	96.295288	0	1925.076172	934.956665	954.414185	1926.314819	934.462280	954.337280	1944.221436	934.467468	954.338074	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.02	-2.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.76	210.24	1.74	199.36	0.02	-2.01	-0.00	0.22	0.000000	0.000000	0.000000	0.000000	0	-0.024381	-0.027866	1	0.000000	0.000000	0.000000	
1687017848299839	2	1	0	3	32	1.75	1.96	-1.85	233.53	1.82	-9.12	0.21	11.63	0.02	0.25	0.21	25.02	-0.73	-2.83	237.72	-2.72	233.53	-0.97	233.57	-1.09	237.77	0	0.000000	0	87	0x2180	100	1899.95	945.41	1892.75	15.45	16.75	1	2	2	99.752983	0	1892.224487	937.407532	953.864807	1892.753418	937.037842	953.790527	1907.676514	937.041992	953.791382	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.25	11.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.91	229.02	-1.85	233.53	0.25	11.70	0.21	0.02	0.000000	0.000000	0.000000	0.000000	1	-0.026672	-0.064671	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	2	5	25	1.44	1.49	-11.12	79.05	0.54	2.60	0.08	-26.73	1.11	5.72	0.08	-13.08	0.30	-12.73	80.72	-9.71	79.05	-9.01	80.32	-12.04	81.99	0	0.000000	0	92	0x1EA1	0	1646.65	959.12	1670.91	90.88	37.51	1	0	1	96.805069	1	1601.211426	940.731995	977.463257	1670.908447	940.368103	977.873413	1692.087158	940.645813	977.560303	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	5.72	-26.29	-18.03	133.55	-18.03	133.55	5.72	-26.29	0.08	1.11	-11.48	85.04	-11.12	79.05	5.72	-26.29	0.08	1.11	0.000000	0.000000	0.000000	0.000000	1	2.074347	-0.747583	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	0	11	22	1.40	1.39	26.22	85.64	1.86	0.92	0.55	-7.42	1.25	4.30	0.55	4.75	0.43	22.47	87.02	22.25	85.64	25.55	85.12	25.77	86.50	0	0.000000	0	96	0x1F80	100	2473.08	929.51	2434.38	83.72	32.43	1	1	2	79.294571	0	2431.220215	914.005310	945.917419	2434.375000	913.296204	945.722717	2514.938721	913.018799	945.646545	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	1	4.30	-8.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.06	111.26	26.22	85.64	4.30	-8.46	0.55	1.25	0.000000	0.000000	0.000000	0.000000	1	1.729549	1.669026	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	5	13	6	1.62	1.48	39.12	87.36	2.37	10.46	-0.00	1.74	0.41	13.90	-0.00	13.41	-0.41	37.60	88.98	37.68	87.36	41.54	87.55	41.46	89.17	0	0.000000	0	108	0x1B80	100	2811.02	917.39	2776.64	103.68	33.78	1	1	2	79.724129	1	2759.181152	901.541626	934.711548	2776.637939	900.496216	934.280273	2862.863281	900.622864	934.332520	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	13.90	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43.51	97.02	39.12	87.36	13.90	0.20	-0.00	0.41	0.000000	0.000000	0.000000	0.000000	1	1.520954	1.619163	0	0.000000	0.000000	0.000000	
1687017848400150	0	3	1	14	5	1.29	1.73	-2.39	89.17	0.62	-3.08	-0.00	-13.67	0.37	0.44	-0.00	-0.36	-0.44	-2.97	89.17	-1.69	89.17	-1.69	89.18	-2.97	89.18	0	0.000000	0	109	0x4020	100	1863.88	954.59	1878.27	28.80	38.67	1	-1	-1	98.641571	1	1849.483154	935.259155	973.926880	1878.274658	935.259155	973.926880	1878.278931	935.261719	973.925049	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.44	-13.58	-4.35	166.64	-4.35	166.64	0.44	-13.58	-0.00	0.37	-2.29	87.73	-2.39	89.17	0.44	-13.58	-0.00	0.37	0.000000	0.000000	0.000000	0.000000	0	-0.005621	0.000000	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	5	7	3	1.30	1.45	66.24	89.66	3.16	1.40	-0.00	2.60	0.16	4.93	-0.00	13.20	-0.66	65.35	90.90	65.73	89.66	68.68	90.57	68.30	91.81	0	0.000000	0	113	0x1980	0	3389.97	901.07	3378.85	78.77	32.27	1	1	0	85.096474	1	3350.583984	885.930054	917.762207	3378.850830	884.934875	917.206604	3429.353027	885.667114	917.615417	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	4.93	-0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	70.04	94.80	66.17	89.66	4.93	-0.01	-0.00	0.16	0.000000	0.000000	0.000000	0.000000	0	-1.213555	1.928038	1	0.000000	0.000000	0.000000	
1687017848400150	2	1	2	0	39	1.81	1.42	-2.75	92.21	0.80	-1.43	-0.07	-25.88	0.26	2.20	-0.07	-12.56	-0.55	-4.25	92.26	-2.46	92.22	-2.35	96.50	-4.14	96.54	0	0.000000	0	85	0x14A1	0	1845.77	954.10	1862.86	43.17	30.62	1	1	0	93.001465	1	1824.179443	938.800781	969.411133	1862.859375	938.791748	969.416565	1867.353271	939.643127	968.910461	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	1	2.20	-25.77	-11.64	363.94	-11.64	363.94	2.20	-25.77	-0.07	0.26	-3.35	104.73	-2.75	92.21	2.20	-25.77	-0.07	0.26	0.000000	0.000000	-0.016318	-26.869810	0	-3.154016	-0.024962	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	5	15	3	1.72	1.53	66.93	96.67	3.19	1.96	-0.00	2.62	0.16	5.77	-0.00	13.19	-0.66	65.49	98.38	65.32	96.67	69.41	96.27	69.58	97.98	0	0.000000	0	114	0x1980	100	3299.65	903.72	3264.52	110.37	31.61	1	1	2	80.700478	1	3244.463379	889.134338	920.198242	3264.516113	887.916077	919.529480	3354.831787	887.625366	919.369934	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	0	5.77	-0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	67.05	96.70	66.93	96.67	5.77	-0.02	-0.00	0.16	0.000000	0.000000	0.000000	0.000000	1	1.668175	1.489001	1	0.000000	0.000000	0.000000	
1687017848400150	2	1	0	9	10	1.78	1.55	35.24	100.57	2.28	2.09	-0.00	1.63	0.47	6.06	-0.00	13.45	-0.34	33.42	102.34	33.30	100.57	37.53	100.27	37.65	102.04	0	0.000000	0	106	0x1B80	100	2615.30	923.88	2576.73	95.24	30.73	1	1	2	79.374619	0	2567.680176	909.367065	939.565796	2576.730225	908.510376	939.241089	2662.916992	908.365967	939.186340	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	6.06	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	34.89	99.56	35.24	100.57	6.06	0.24	-0.00	0.47	0.000000	0.000000	0.000000	0.000000	1	1.639797	1.749501	0	0.000000	0.000000	0.000000	
1687017848400150	0	3	1	4	5	0.92	1.86	-20.95	108.82	0.56	-4.27	-0.00	-14.28	0.37	0.02	-0.00	-0.24	-0.44	-21.01	108.82	-20.08	108.82	-20.08	108.83	-21.01	108.83	0	0.000000	0	110	0x400000	100	1539.23	955.14	1547.67	16.95	34.12	1	-1	-1	94.580116	0	1530.760620	938.079468	972.197693	1547.673828	938.079468	972.197693	1547.707764	938.081299	972.196289	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	0.02	-13.45	-35.30	186.94	-35.30	186.94	0.02	-13.45	-0.00	0.37	-18.77	99.43	-20.95	108.82	0.02	-13.45	-0.00	0.37	0.000000	0.000000	0.000000	0.000000	0	-0.011134	0.000000	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	0	8	22	1.92	1.84	85.86	110.50	3.57	4.59	-0.01	1.09	0.56	8.95	-0.01	10.92	-0.25	84.39	112.42	84.45	110.50	89.03	110.64	88.98	112.56	0	0.000000	0	94	0x1D80	100	3467.93	900.93	3441.06	107.81	33.16	1	1	2	82.601120	1	3414.026367	885.602661	918.199951	3441.062744	884.346191	917.509216	3521.838379	884.437683	917.559509	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	8.95	-2.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.28	99.37	85.86	110.50	8.95	-2.29	-0.01	0.56	0.000000	0.000000	0.000000	0.000000	1	1.540827	1.441525	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	0	10	18	1.93	1.70	-8.44	137.59	0.51	-5.15	-0.05	-1.97	0.59	0.27	-0.05	11.57	-0.22	-9.75	137.62	-7.81	137.59	-7.74	142.21	-9.67	142.24	0	0.000000	0	100	0x8A0	0	1791.03	957.56	1802.68	32.74	24.65	1	1	0	99.902832	0	1774.661743	945.241089	969.884399	1802.681519	945.238281	969.887024	1807.397583	945.653076	969.500671	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.27	-1.64	-13.93	222.43	-13.93	222.43	0.27	-1.64	-0.05	0.59	-8.17	130.50	-8.44	137.59	0.27	-1.64	-0.05	0.59	0.000000	0.000000	0.000000	0.000000	1	3.157514	0.028581	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	5	2	3	1.68	1.43	1.36	141.36	1.35	-5.57	0.00	3.12	0.16	0.01	0.00	16.28	-0.66	0.65	141.37	2.33	141.36	2.35	145.64	0.67	145.65	0	0.000000	0	115	0x2180	100	1937.04	947.65	1925.19	23.69	20.23	1	2	2	99.783211	0	1925.189209	937.532166	957.758423	1925.189209	937.532166	957.758423	1948.884155	937.531006	957.758423	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.01	3.07	27.73	1723.45	1.27	139.74	-0.00	0.02	-0.00	0.16	1.50	143.05	1.36	141.36	0.01	3.07	0.00	0.16	0.000000	0.000000	0.000000	0.000000	0	0.004605	0.004605	1	0.000000	0.000000	0.000000	
1687017848400150	2	1	0	6	50	1.84	1.91	-7.49	159.11	0.60	-5.78	-0.23	10.81	5.12	0.49	-0.23	24.32	4.31	-8.93	159.16	-7.08	159.11	-6.98	163.41	-8.82	163.46	0	0.000000	0	83	0x2820	0	1817.44	955.12	1827.15	26.71	23.96	1	1	0	99.763809	0	1804.080688	943.148315	967.101868	1827.145020	943.144043	967.104492	1830.789429	943.534668	966.865112	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	1	2	0.49	11.10	-14.46	291.51	-14.46	291.51	0.49	11.10	-0.23	5.12	-7.15	144.27	-7.49	159.11	0.49	11.10	-0.23	5.12	0.000000	0.000000	0.000000	0.000000	0	-3.116673	0.101786	0	0.000000	0.000000	0.000000	
1687017848400150	2	1	1	1	17	1.86	1.39	-3.04	176.23	1.34	-5.67	-0.00	-16.05	0.57	1.28	-0.00	-2.72	-0.25	-4.21	176.29	-2.42	176.23	-2.28	180.51	-4.07	180.56	0	0.000000	0	101	0x19A0	0	1879.60	950.01	1888.62	22.44	15.69	1	1	0	90.096626	1	1868.378052	942.173035	957.854370	1888.620361	942.167786	957.854309	1890.821899	942.542786	957.857788	-1.00	-1.00	-1.00	-1.00	0	0.00	0.00	2	2	1.28	-15.93	-11.84	1103.13	-20.36	1099.23	1.29	-18.80	-0.00	0.54	-3.27	196.53	-3.04	176.23	1.28	-15.93	-0.00	0.57	0.000000	0.000000	0.000000	0.000000	0	-3.152237	-0.013787	0	0.000000	0.000000	0.000000	
